,squareMeters,price
7490,21129,2114999.7
7491,16909,1696771.6
7492,87591,8769079.7
7493,49186,4919477.1
7494,88564,8858892.4
7495,87146,8725424.1
7496,68010,6812854.0
7497,12480,1251446.5
7498,76231,7633398.9
7499,46525,4662730.9
7500,6807,687517.8
7501,40077,4020046.1
7502,82519,8259491.2
7503,21038,2110409.7
7504,21751,2178623.5
7505,52348,5239471.6
7506,82321,8240224.9
7507,39073,3909080.2
7508,36945,3696745.6
7509,4105,419095.4
7510,83776,8381763.0
7511,56812,5683565.3
7512,72735,7280576.0
7513,94716,9479703.9
7514,63334,6343542.6
7515,93232,9336064.5
7516,11063,1112469.7
7517,72772,7280658.6
7518,53874,5389567.9
7519,18160,1827114.9
7520,34571,3464365.6
7521,21991,2199707.1
7522,91592,9169563.0
7523,9494,956275.5
7524,8747,878147.9
7525,74458,7453820.6
7526,19326,1942134.1
7527,21394,2141175.7
7528,43239,4330567.6
7529,90215,9023674.2
7530,93349,9342473.5
7531,50226,5025237.1
7532,46135,4621995.0
7533,16842,1690854.7
7534,80815,8090478.1
7535,88291,8832821.7
7536,68481,6854417.8
7537,41786,4188833.3
7538,16661,1675849.9
7539,6415,646205.8
7540,1440,150945.2
7541,89115,8925347.1
7542,55529,5555606.6
7543,54924,5501007.5
7544,99819,9986201.2
7545,34608,3468236.2
7546,91036,9104801.8
7547,62105,6216917.4
7548,41751,4186067.8
7549,54016,5406725.6
7550,40809,4088548.0
7551,20453,2050744.8
7552,92974,9301880.6
7553,9612,963488.5
7554,9367,941614.2
7555,83963,8406700.4
7556,54980,5499011.2
7557,70226,7032304.8
7558,31786,3182233.9
7559,28320,2833009.7
7560,34893,3495808.5
7561,88648,8870854.1
7562,25251,2527587.9
7563,8922,895070.4
7564,39535,3958503.6
7565,87047,8709056.5
7566,64851,6492448.8
7567,34575,3465378.1
7568,81837,8185059.7
7569,25508,2560432.4
7570,38701,3872401.4
7571,4771,485217.8
7572,57841,5788581.0
7573,11029,1107498.0
7574,58836,5888214.7
7575,7438,753012.3
7576,81498,8158900.7
7577,70077,7012548.0
7578,69882,7001142.1
7579,16131,1625583.1
7580,3524,362218.9
7581,66843,6686549.0
7582,89168,8921146.1
7583,28977,2905297.8
7584,82188,8228878.0
7585,98704,9879924.5
7586,89823,8990716.0
7587,37410,3743925.7
7588,13501,1356995.9
7589,69696,6974054.2
7590,43224,4326846.1
7591,23547,2368617.4
7592,37876,3789943.1
7593,34260,3431013.0
7594,56422,5650731.4
7595,64380,6445810.6
7596,75801,7590022.2
7597,63147,6318843.9
7598,51490,5157896.8
7599,57060,5713895.2
7600,74335,7440756.0
7601,4161,423978.0
7602,80257,8028585.0
7603,85531,8563383.8
7604,36311,3638456.5
7605,35585,3561895.8
7606,41965,4202078.9
7607,49632,4975941.7
7608,88906,8900096.9
7609,43108,4317950.6
7610,72350,7240015.1
7611,2767,282383.6
7612,90417,9043733.6
7613,52963,5304444.3
7614,40124,4020581.5
7615,2834,298607.3
7616,44810,4496102.9
7617,16551,1659456.7
7618,69940,7005549.6
7619,80068,8014310.8
7620,41483,4157252.7
7621,7966,806178.6
7622,11660,1175301.4
7623,76219,7623030.2
7624,36700,3680020.7
7625,34053,3413933.8
7626,48880,4896006.9
7627,47725,4778144.4
7628,38568,3866494.7
7629,24497,2459173.3
7630,68449,6852081.2
7631,69394,6948330.2
7632,98923,9899512.7
7633,15927,1595237.0
7634,23330,2336874.6
7635,88857,8887817.1
7636,64087,6415886.7
7637,47184,4719026.3
7638,57652,5775100.9
7639,12113,1218338.0
7640,10320,1033047.0
7641,18244,1830305.2
7642,21850,2193665.3
7643,38900,3899539.2
7644,86836,8687510.2
7645,76847,7692386.2
7646,40131,4015913.7
7647,5399,541400.2
7648,78766,7885472.4
7649,44524,4458898.1
7650,36016,3609085.6
7651,38525,3856259.8
7652,83630,8365831.6
7653,95012,9507621.3
7654,56093,5612610.5
7655,97125,9717846.1
7656,96862,9692136.0
7657,76559,7667379.7
7658,17118,1715896.2
7659,2474,255687.0
7660,89245,8929089.1
7661,8649,866991.3
7662,55052,5506954.2
7663,20795,2083472.1
7664,26851,2696192.1
7665,37501,3753718.5
7666,55210,5534621.0
7667,28881,2890767.3
7668,76357,7641162.4
7669,4615,464557.3
7670,55913,5597100.8
7671,78379,7845500.2
7672,34251,3436757.1
7673,86399,8644081.8
7674,39383,3948123.4
7675,56477,5654683.1
7676,41039,4109145.4
7677,40212,4031505.2
7678,49667,4981644.3
7679,94185,9422126.5
7680,8587,863836.4
7681,48209,4824521.2
7682,86196,8632393.8
7683,85811,8585142.0
7684,83781,8380398.4
7685,93186,9324080.9
7686,40170,4027462.1
7687,51550,5162107.0
7688,60450,6049182.8
7689,32032,3211995.4
7690,34341,3438239.0
7691,76231,7630312.6
7692,48293,4834765.9
7693,73176,7320329.7
7694,79833,7996012.6
7695,18996,1909482.6
7696,27040,2709165.7
7697,97020,9709732.7
7698,29888,2993396.4
7699,36794,3684574.3
7700,65151,6522454.5
7701,24376,2440665.4
7702,40337,4038079.3
7703,38709,3876891.5
7704,20276,2031824.4
7705,2242,235096.1
7706,41665,4177468.3
7707,22290,2237880.0
7708,7006,707042.3
7709,69192,6924996.3
7710,66119,6617914.1
7711,46204,4627498.7
7712,18564,1860039.8
7713,1885,191971.4
7714,31328,3143977.3
7715,85883,8590524.1
7716,35791,3587493.0
7717,26540,2659404.8
7718,97365,9738114.7
7719,34022,3406116.6
7720,95455,9558236.9
7721,63099,6319109.8
7722,64052,6408854.3
7723,6253,626613.7
7724,66657,6668307.7
7725,42674,4269275.4
7726,34669,3472884.0
7727,77643,7771146.1
7728,61734,6185807.6
7729,19718,1980264.0
7730,54333,5433936.2
7731,63297,6335162.1
7732,54172,5417909.9
7733,71362,7143972.7
7734,98258,9829479.4
7735,48524,4858483.4
7736,64513,6454630.3
7737,93762,9385104.0
7738,5110,522829.7
7739,98822,9885598.3
7740,68572,6866663.1
7741,770,83521.0
7742,96930,9701569.4
7743,79652,7972747.8
7744,30138,3018674.5
7745,32471,3255201.0
7746,47768,4781426.6
7747,17016,1712726.0
7748,85187,8521819.0
7749,25982,2607420.9
7750,18307,1832205.9
7751,69180,6920799.3
7752,19714,1978706.3
7753,9737,979748.7
7754,25405,2541947.3
7755,87685,8772035.4
7756,80046,8014282.3
7757,45305,4533446.1
7758,55814,5591445.9
7759,19969,2003559.1
7760,29524,2965157.0
7761,380,45184.2
7762,69173,6929298.7
7763,62155,6225416.7
7764,37006,3709125.0
7765,32974,3303547.8
7766,51933,5202028.6
7767,72467,7257594.4
7768,25704,2575019.6
7769,74052,7413316.3
7770,2548,261533.1
7771,4187,421086.4
7772,86122,8622607.0
7773,15561,1559588.8
7774,54045,5415620.5
7775,77429,7747748.0
7776,24578,2463051.0
7777,56540,5665613.0
7778,38761,3879029.8
7779,52282,5233745.4
7780,51497,5154045.8
7781,25063,2516001.9
7782,39910,3997816.7
7783,41439,4150655.6
7784,85788,8584134.2
7785,7499,752861.0
7786,67491,6753697.7
7787,196,23818.4
7788,27503,2752897.5
7789,875,94145.9
7790,92151,9228543.4
7791,2646,271693.1
7792,79647,7974272.1
7793,18315,1837517.1
7794,43224,4327213.7
7795,8423,848903.9
7796,62766,6281751.3
7797,28106,2812207.0
7798,72178,7219819.0
7799,66866,6692180.3
7800,1296,134386.5
7801,27302,2731742.0
7802,60166,6020914.5
7803,52297,5236809.0
7804,82968,8308551.8
7805,88977,8901399.8
7806,51182,5120582.0
7807,84400,8443276.0
7808,39699,3979425.7
7809,78396,7845427.6
7810,30894,3090970.0
7811,30164,3021646.7
7812,5264,535227.0
7813,69246,6927717.5
7814,13405,1350019.7
7815,61869,6187458.3
7816,79666,7969998.7
7817,16257,1626865.6
7818,8515,860887.0
7819,41832,4192258.2
7820,37098,3713807.4
7821,24604,2472003.0
7822,42098,4217661.3
7823,40926,4098433.9
7824,6459,652739.6
7825,86353,8639234.8
7826,43954,4401306.3
7827,73568,7358227.8
7828,36343,3641586.3
7829,65797,6584708.2
7830,32191,3224795.9
7831,13574,1363541.6
7832,20683,2076684.5
7833,48100,4821619.8
7834,14142,1415823.1
7835,518,58191.5
7836,24631,2465183.0
7837,41178,4128828.2
7838,92787,9287386.0
7839,33190,3326422.6
7840,85059,8512407.8
7841,85569,8562874.9
7842,36140,3619301.1
7843,38812,3882476.9
7844,61263,6128289.4
7845,39453,3954111.1
7846,53063,5315445.2
7847,9539,955981.4
7848,5090,514415.0
7849,25765,2585769.5
7850,4134,426775.9
7851,35216,3528669.3
7852,51383,5146945.6
7853,19446,1947709.8
7854,26291,2641330.1
7855,48353,4843230.1
7856,59649,5967491.0
7857,37557,3764785.9
7858,21502,2158299.7
7859,29444,2947292.8
7860,74274,7432674.1
7861,49731,4975166.0
7862,86718,8672580.3
7863,16267,1629931.5
7864,15307,1538791.5
7865,49466,4953389.4
7866,58624,5870459.9
7867,67371,6746013.4
7868,52956,5303955.0
7869,49399,4950254.1
7870,35423,3547246.9
7871,48032,4810320.6
7872,92391,9241057.9
7873,39130,3914756.0
7874,54337,5441692.2
7875,98764,9879117.6
7876,42847,4288330.8
7877,33764,3389722.7
7878,32758,3282188.1
7879,64736,6480225.6
7880,6118,616891.9
7881,62616,6270489.3
7882,8518,858004.2
7883,54366,5443046.5
7884,52421,5250391.4
7885,39862,3988399.5
7886,96018,9606040.6
7887,94570,9464877.7
7888,1175,122471.5
7889,14641,1473780.9
7890,30385,3051131.3
7891,23854,2390350.4
7892,99354,9942738.4
7893,79464,7952013.3
7894,80209,8027741.1
7895,47084,4717867.9
7896,75901,7594895.8
7897,69919,6997870.6
7898,41594,4160091.1
7899,52162,5220357.7
7900,60168,6021842.1
7901,53146,5316210.2
7902,24136,2415551.5
7903,50294,5034880.0
7904,84964,8503675.8
7905,18208,1828906.9
7906,43859,4386678.1
7907,52684,5278268.0
7908,44683,4478099.9
7909,6203,625883.8
7910,82511,8257231.0
7911,71999,7203573.7
7912,26883,2694154.4
7913,12629,1267009.8
7914,91709,9179791.6
7915,2334,237756.0
7916,8700,874129.8
7917,46119,4619757.8
7918,71199,7124887.1
7919,27226,2726812.4
7920,9940,1003072.4
7921,98580,9863261.0
7922,12604,1267881.8
7923,85016,8509064.0
7924,67625,6771896.3
7925,47740,4777126.7
7926,74234,7426071.4
7927,40006,4007111.6
7928,88108,8822236.3
7929,54421,5453842.3
7930,7608,768431.4
7931,94981,9511938.5
7932,34053,3410530.1
7933,3584,362799.9
7934,14115,1423276.7
7935,5289,533700.6
7936,68122,6817832.9
7937,13905,1397942.4
7938,42395,4247150.8
7939,75681,7570076.2
7940,8161,827591.0
7941,17779,1782565.7
7942,48794,4883814.1
7943,3010,303807.3
7944,90837,9090669.9
7945,20795,2086273.0
7946,87239,8734952.2
7947,89115,8915897.4
7948,15897,1597325.0
7949,73666,7369418.6
7950,96276,9637443.6
7951,36858,3691169.1
7952,92629,9265133.5
7953,85456,8549600.8
7954,63345,6341209.8
7955,92722,9283649.4
7956,93561,9357480.1
7957,31536,3156707.6
7958,47476,4750049.6
7959,60774,6079496.7
7960,55301,5538946.0
7961,73300,7340967.9
7962,82086,8211981.9
7963,79768,7984469.9
7964,75486,7553287.1
7965,35652,3569933.5
7966,15321,1540567.8
7967,26644,2668720.0
7968,56876,5690879.0
7969,2885,297053.4
7970,92738,9279946.3
7971,24927,2497368.0
7972,34038,3415459.5
7973,22059,2208141.1
7974,16996,1711593.7
7975,90849,9089937.5
7976,90824,9089833.2
7977,43018,4313756.9
7978,79959,8000900.4
7979,73126,7325036.9
7980,77440,7746876.2
7981,33862,3389495.7
7982,54338,5445334.8
7983,21174,2120771.7
7984,17381,1740281.0
7985,11362,1144566.2
7986,82123,8225077.0
7987,99365,9947716.2
7988,46010,4602587.3
7989,81281,8134490.1
7990,44429,4452099.0
7991,94351,9442863.6
7992,31997,3205379.5
7993,56557,5660284.3
7994,50538,5057375.5
7995,76178,7625167.2
7996,33665,3370949.9
7997,37177,3729279.6
7998,965,107936.9
7999,84744,8480881.4
8000,54959,5506024.7
8001,81571,8160905.3
8002,30347,3040497.8
8003,14983,1505601.4
8004,2300,236576.6
8005,37317,3735933.5
8006,23462,2347189.0
8007,25694,2579016.3
8008,88975,8905181.3
8009,64953,6505257.7
8010,90329,9035611.9
8011,20119,2019977.1
8012,14667,1476554.0
8013,74490,7454646.2
8014,38829,3892902.1
8015,59079,5919483.3
8016,3635,365064.1
8017,9008,904516.4
8018,14588,1459601.3
8019,68083,6813175.5
8020,92464,9253926.8
8021,10118,1020597.1
8022,18244,1829876.4
8023,55541,5563234.1
8024,88677,8870811.5
8025,19985,2006910.9
8026,13087,1310455.7
8027,21597,2165316.8
8028,6931,698473.0
8029,73112,7325772.4
8030,10037,1019179.2
8031,38718,3876696.9
8032,95739,9578279.1
8033,7533,755909.2
8034,35732,3579144.7
8035,81109,8112966.8
8036,83550,8360590.3
8037,14513,1458582.5
8038,59417,5948856.1
8039,62926,6295093.3
8040,85233,8531216.3
8041,60067,6008200.2
8042,26269,2632126.1
8043,17508,1757843.0
8044,20510,2061340.7
8045,86558,8658462.1
8046,48673,4877029.7
8047,63326,6341005.1
8048,22648,2268871.3
8049,79557,7963988.2
8050,96598,9661903.7
8051,9782,981058.1
8052,72078,7212517.6
8053,78164,7823145.2
8054,80947,8103183.6
8055,94978,9501576.8
8056,34074,3416825.1
8057,26355,2641204.5
8058,28435,2845599.8
8059,13397,1350379.8
8060,10751,1085070.8
8061,17761,1777289.4
8062,91591,9164769.8
8063,19608,1972444.9
8064,25813,2586402.8
8065,39526,3957780.9
8066,59316,5933722.8
8067,27725,2774997.3
8068,86677,8675635.7
8069,92508,9257932.3
8070,98668,9873946.9
8071,18706,1873699.2
8072,48950,4898771.5
8073,92867,9289807.1
8074,6796,683707.3
8075,27465,2751182.6
8076,64520,6459251.7
8077,89455,8954183.9
8078,93192,9321511.4
8079,3864,394535.5
8080,69261,6934022.8
8081,54774,5484776.8
8082,41879,4193646.4
8083,23770,2382033.0
8084,47217,4722631.3
8085,85050,8513913.3
8086,5505,557067.1
8087,2875,290996.7
8088,27279,2739499.3
8089,84031,8413588.1
8090,88410,8851564.4
8091,55275,5531336.2
8092,43890,4392741.8
8093,54977,5498970.4
8094,10168,1018147.0
8095,24633,2473370.6
8096,47618,4767731.2
8097,87761,8780796.5
8098,74909,7492808.4
8099,53765,5383781.8
8100,6948,700525.8
8101,50582,5058897.2
8102,2535,254139.9
8103,91180,9124383.3
8104,79420,7950297.4
8105,21187,2126037.9
8106,38569,3857629.8
8107,72180,7219866.8
8108,43571,4359454.5
8109,70891,7095721.2
8110,51050,5107815.9
8111,5443,553876.0
8112,57243,5729138.4
8113,52378,5243913.9
8114,93213,9329273.2
8115,74624,7472113.4
8116,47607,4763835.9
8117,75556,7560024.9
8118,53250,5333073.4
8119,39621,3972664.7
8120,49694,4980264.3
8121,97884,9789569.6
8122,62783,6281080.8
8123,26216,2628209.1
8124,18488,1857621.8
8125,21573,2167154.1
8126,77158,7721334.3
8127,5872,594047.9
8128,35894,3593541.1
8129,50733,5080606.3
8130,34525,3457650.9
8131,24775,2478872.8
8132,10841,1087980.9
8133,10092,1013476.2
8134,84004,8409632.4
8135,18382,1850716.9
8136,65453,6547199.8
8137,62615,6271258.3
8138,85871,8591699.7
8139,93872,9394164.6
8140,97766,9782882.4
8141,14473,1458956.6
8142,95180,9529323.9
8143,44230,4425260.1
8144,733,83786.4
8145,42259,4229424.7
8146,37317,3737311.3
8147,89655,8969499.3
8148,34777,3485215.0
8149,93375,9349234.9
8150,92424,9252356.4
8151,84512,8456557.8
8152,62571,6267676.0
8153,37341,3740485.7
8154,15179,1523292.6
8155,19093,1914448.9
8156,83956,8401559.4
8157,76435,7654285.6
8158,13395,1347394.7
8159,25187,2520404.1
8160,39193,3928675.7
8161,70525,7065207.3
8162,54620,5474758.1
8163,87557,8764296.5
8164,15195,1522445.3
8165,46445,4648828.1
8166,44223,4431171.8
8167,65165,6523661.6
8168,63223,6331257.5
8169,36636,3668391.6
8170,29526,2960766.0
8171,80475,8051999.2
8172,77967,7802836.9
8173,8400,855584.8
8174,76844,7687475.8
8175,21245,2130072.8
8176,149,23653.1
8177,20178,2029287.7
8178,80294,8034726.1
8179,29570,2959463.2
8180,76746,7685980.7
8181,66415,6649811.2
8182,17553,1757689.7
8183,55994,5610385.6
8184,27399,2748170.4
8185,65137,6516431.6
8186,56625,5665903.9
8187,56003,5606255.0
8188,74545,7464550.6
8189,62644,6266262.9
8190,88065,8808060.3
8191,7925,793551.1
8192,94409,9450280.5
8193,35307,3534202.0
8194,85490,8554823.2
8195,39853,3988957.7
8196,28056,2811125.7
8197,94620,9464860.1
8198,57054,5711549.3
8199,40095,4016266.5
8200,24558,2462916.7
8201,98665,9872450.7
8202,98616,9863704.1
8203,42363,4240879.1
8204,65294,6542693.8
8205,44508,4456584.8
8206,24905,2493994.4
8207,82779,8286007.7
8208,53340,5336464.1
8209,97474,9759389.8
8210,47747,4782005.0
8211,10450,1056116.9
8212,43902,4396635.0
8213,8308,837632.1
8214,51587,5166261.2
8215,70055,7012927.2
8216,22585,2265600.8
8217,47257,4733393.2
8218,475,51031.9
8219,14691,1475251.1
8220,21818,2195161.1
8221,58567,5865940.1
8222,58806,5892769.0
8223,5518,554002.2
8224,82728,8277263.1
8225,46957,4702732.1
8226,12834,1293966.4
8227,27632,2767841.1
8228,32778,3286996.5
8229,51679,5176042.3
8230,25363,2538406.0
8231,24451,2455578.0
8232,54000,5407486.4
8233,58043,5814487.6
8234,28780,2880890.1
8235,39925,3999341.9
8236,64499,6456934.5
8237,50663,5072020.1
8238,88491,8860074.8
8239,82363,8240927.2
8240,8639,872181.8
8241,54627,5468021.3
8242,22796,2282740.6
8243,89623,8966278.5
8244,68665,6875325.7
8245,17806,1788958.4
8246,95747,9580216.9
8247,68422,6845781.7
8248,19801,1986493.9
8249,73693,7373367.4
8250,39631,3964309.1
8251,64250,6425870.1
8252,98678,9873512.3
8253,62815,6288969.5
8254,73719,7383556.4
8255,19729,1980073.3
8256,97543,9757314.6
8257,32928,3299683.9
8258,30164,3027330.0
8259,97854,9794720.2
8260,81894,8190534.4
8261,87637,8769314.1
8262,97355,9743997.9
8263,62859,6296801.0
8264,6032,613823.7
8265,93180,9323693.2
8266,74062,7418356.3
8267,40680,4075291.3
8268,33724,3377381.2
8269,67830,6788996.1
8270,32824,3283900.8
8271,15656,1573398.8
8272,41369,4141342.3
8273,41049,4109822.0
8274,27339,2746839.3
8275,57102,5720511.8
8276,99454,9958152.2
8277,60930,6101689.7
8278,88930,8902346.5
8279,40363,4038464.6
8280,62468,6252168.8
8281,51483,5157565.2
8282,34291,3436795.2
8283,29019,2903072.6
8284,24186,2425111.3
8285,81453,8152737.7
8286,7001,707137.2
8287,52059,5210227.0
8288,45248,4540276.8
8289,25176,2522970.7
8290,63065,6311962.6
8291,78613,7863369.6
8292,77117,7720395.2
8293,72381,7242040.0
8294,90193,9024029.0
8295,82226,8227563.4
8296,98768,9879363.0
8297,78972,7904128.4
8298,40345,4037269.1
8299,72254,7233115.1
8300,57944,5802614.1
8301,61632,6168699.0
8302,78797,7884093.4
8303,20001,2004766.3
8304,88591,8873534.8
8305,40378,4046345.9
8306,67498,6753907.7
8307,92002,9201705.1
8308,32115,3214734.0
8309,7490,765190.2
8310,64164,6427021.6
8311,11685,1173785.3
8312,91967,9198819.8
8313,604,71712.5
8314,58108,5818911.3
8315,41048,4107100.1
8316,69513,6958375.5
8317,17040,1709341.9
8318,59050,5914478.1
8319,25870,2590169.2
8320,69174,6929833.8
8321,95273,9537187.4
8322,42264,4231907.7
8323,844,98546.0
8324,31350,3136370.3
8325,61942,6197760.1
8326,37164,3721736.1
8327,35985,3610020.7
8328,81222,8129951.3
8329,46068,4614136.1
8330,47824,4784201.3
8331,65308,6535120.3
8332,99885,9989210.1
8333,429,53940.1
8334,25224,2529744.6
8335,47563,4765002.0
8336,78037,7811853.8
8337,63026,6307284.4
8338,79830,7989770.6
8339,11826,1186605.1
8340,52178,5228450.8
8341,50418,5049859.5
8342,53434,5346181.9
8343,76383,7641724.1
8344,67985,6802989.1
8345,54780,5480478.7
8346,50121,5020674.6
8347,44064,4413732.1
8348,28481,2854717.3
8349,47831,4786864.2
8350,46211,4629859.3
8351,32250,3236484.1
8352,58958,5903746.7
8353,17786,1784679.2
8354,6284,631188.6
8355,59615,5963967.0
8356,48577,4862984.7
8357,66859,6688391.8
8358,53381,5339727.1
8359,45580,4569449.5
8360,25440,2549452.1
8361,31598,3165856.9
8362,23073,2310872.1
8363,59049,5910896.8
8364,93674,9375903.9
8365,76446,7651735.1
8366,41926,4198279.5
8367,80976,8102795.0
8368,11470,1148699.6
8369,79723,7976910.1
8370,34838,3490058.2
8371,28303,2833274.6
8372,93490,9355490.2
8373,17950,1802294.6
8374,388,44847.8
8375,2739,277462.2
8376,7603,763363.9
8377,15555,1564014.8
8378,78847,7888002.5
8379,30596,3063030.8
8380,37395,3741187.8
8381,27918,2798713.6
8382,43789,4383378.7
8383,15728,1577515.7
8384,74409,7447750.0
8385,29114,2919917.4
8386,99539,9963045.1
8387,73748,7382612.1
8388,64273,6433844.3
8389,83405,8347406.0
8390,48652,4866264.2
8391,53034,5312035.2
8392,67294,6737871.6
8393,6940,695809.4
8394,74857,7495795.1
8395,23365,2343955.6
8396,53591,5365278.8
8397,13612,1367128.9
8398,63189,6319752.4
8399,43441,4349056.0
8400,3995,406628.1
8401,43133,4321653.6
8402,90323,9037654.9
8403,50164,5022955.5
8404,38713,3876407.2
8405,5140,515580.6
8406,64827,6491283.9
8407,34956,3508101.3
8408,87810,8793955.5
8409,46349,4636590.5
8410,96704,9672864.9
8411,57314,5733991.1
8412,42421,4246970.1
8413,36442,3653630.9
8414,46301,4631982.1
8415,13522,1354750.1
8416,83088,8315132.4
8417,18019,1803675.6
8418,29637,2973981.8
8419,88231,8827270.9
8420,99478,9953158.3
8421,25207,2527273.7
8422,89622,8965091.7
8423,35082,3516840.0
8424,91104,9116835.1
8425,68046,6818141.7
8426,32604,3263791.9
8427,65825,6586250.7
8428,61543,6158002.7
8429,25004,2506029.9
8430,41524,4163553.6
8431,32602,3267427.6
8432,17648,1765902.2
8433,7935,803701.0
8434,11498,1154978.9
8435,69482,6957177.2
8436,61647,6172515.9
8437,87500,8754886.3
8438,14878,1491712.2
8439,43872,4402358.3
8440,8413,849213.2
8441,44120,4420400.4
8442,68528,6864016.7
8443,4293,438335.4
8444,64013,6404986.7
8445,44911,4495840.1
8446,68647,6867106.0
8447,76256,7631297.1
8448,36417,3650549.1
8449,69901,6996565.9
8450,6478,652595.4
8451,69242,6936087.4
8452,31601,3163556.8
8453,50294,5034657.6
8454,255,34291.5
8455,27060,2710700.7
8456,43140,4322399.2
8457,63717,6379454.1
8458,40310,4041851.6
8459,8904,895624.6
8460,90633,9072944.6
8461,6570,667494.8
8462,3011,305014.0
8463,16251,1629387.0
8464,72165,7218838.4
8465,2005,207531.7
8466,18240,1828031.8
8467,16006,1606780.5
8468,22333,2245486.2
8469,89742,8976777.7
8470,10966,1101642.7
8471,47148,4721381.3
8472,93622,9363558.2
8473,44854,4489439.7
8474,92684,9278413.3
8475,38964,3902450.1
8476,90703,9072785.2
8477,81247,8127330.2
8478,42655,4272845.4
8479,19602,1972327.5
8480,54706,5476681.1
8481,74133,7424902.1
8482,32165,3219111.8
8483,15262,1531236.5
8484,34819,3488144.0
8485,93896,9401076.4
8486,62414,6250022.7
8487,70873,7089697.7
8488,371,45524.8
8489,16326,1638783.0
8490,33628,3367900.4
8491,41845,4191538.2
8492,26814,2689533.0
8493,68974,6904810.5
8494,16873,1691487.0
8495,38513,3853759.3
8496,82959,8298011.1
8497,14029,1408596.0
8498,97985,9804383.0
8499,4332,440601.8
8500,74436,7450183.2
8501,79572,7958075.5
8502,7038,708802.9
8503,58869,5896012.4
8504,15967,1605306.0
8505,28792,2885914.9
8506,74037,7413723.0
8507,49104,4913428.4
8508,10250,1025802.4
8509,89708,8978292.3
8510,74885,7499296.3
8511,52887,5292579.6
8512,17615,1774991.8
8513,10588,1063316.5
8514,72085,7212400.1
8515,48092,4817550.9
8516,44815,4490727.7
8517,94702,9479031.9
8518,19575,1966077.9
8519,78934,7895339.6
8520,99108,9914800.1
8521,38522,3858534.0
8522,10271,1027893.8
8523,605,66663.2
8524,83698,8376076.9
8525,8976,898880.7
8526,71298,7131907.8
8527,76974,7700879.4
8528,96395,9648710.6
8529,20906,2092028.4
8530,42619,4263005.5
8531,19782,1988451.0
8532,1454,148234.6
8533,63066,6313110.3
8534,43912,4396083.0
8535,3121,322767.7
8536,22810,2282270.4
8537,1666,169944.5
8538,32490,3250802.6
8539,19461,1949663.1
8540,38375,3840731.2
8541,86008,8609323.5
8542,2622,272493.8
8543,79445,7948637.0
8544,67370,6742167.0
8545,68590,6871144.2
8546,58980,5914784.4
8547,12389,1247818.8
8548,90151,9022486.2
8549,37846,3790981.1
8550,93187,9324088.6
8551,66592,6666928.6
8552,11644,1166984.8
8553,42167,4221684.9
8554,30458,3051295.4
8555,235,28656.5
8556,23892,2390553.2
8557,15621,1566732.4
8558,22716,2272979.3
8559,82859,8291287.8
8560,73838,7396303.9
8561,15064,1512799.1
8562,2848,293779.5
8563,94867,9494401.9
8564,62037,6213106.2
8565,96906,9697498.0
8566,92877,9293132.6
8567,88652,8873177.8
8568,89178,8926770.7
8569,30863,3089420.5
8570,98755,9880422.4
8571,34195,3428702.5
8572,4537,456361.6
8573,73177,7321281.1
8574,13969,1399049.3
8575,62460,6253854.3
8576,24104,2417754.8
8577,25892,2593267.0
8578,299,37033.1
8579,15944,1602339.3
8580,90045,9009466.8
8581,37754,3784160.6
8582,46195,4631767.7
8583,91114,9116972.0
8584,82651,8274315.0
8585,47353,4743129.1
8586,25018,2511418.7
8587,10288,1031927.6
8588,57085,5714000.4
8589,62281,6239393.0
8590,75549,7562030.5
8591,11580,1169617.9
8592,45229,4531305.4
8593,44565,4463078.5
8594,1782,184784.8
8595,97593,9760509.5
8596,37567,3764024.0
8597,91992,9206945.5
8598,92016,9206998.8
8599,47027,4704701.7
8600,35562,3560786.1
8601,68162,6825255.0
8602,30830,3090623.0
8603,77776,7778582.0
8604,53818,5386139.9
8605,73917,7405490.0
8606,92675,9274886.7
8607,70159,7019489.9
8608,74810,7492753.7
8609,63891,6398575.0
8610,10601,1062664.1
8611,85375,8541495.4
8612,2559,264370.7
8613,18101,1824739.2
8614,44429,4447469.6
8615,87780,8787571.9
8616,42277,4232611.0
8617,14447,1458693.1
8618,33205,3327752.0
8619,52132,5216554.9
8620,39549,3959426.2
8621,60514,6057452.2
8622,93499,9357814.6
8623,50241,5029855.1
8624,28915,2896715.4
8625,46790,4681489.3
8626,98780,9886719.0
8627,58362,5846004.5
8628,11928,1198963.5
8629,41840,4185921.1
8630,27538,2758284.9
8631,44438,4450823.4
8632,12373,1245235.4
8633,3206,331095.0
8634,14993,1501072.0
8635,72945,7305011.3
8636,74810,7489966.3
8637,1300,134967.9
8638,11303,1140133.1
8639,67724,6779991.5
8640,34195,3435606.2
8641,57806,5790410.1
8642,57722,5785132.0
8643,62094,6218641.0
8644,99148,9918736.1
8645,89512,8960225.1
8646,57210,5728623.0
8647,46336,4643781.9
8648,56145,5617752.6
8649,13494,1355903.1
8650,79002,7900697.1
8651,58208,5831806.0
8652,71474,7152718.8
8653,98209,9826484.2
8654,41226,4125343.5
8655,35122,3515208.1
8656,52220,5226840.4
8657,95063,9511106.1
8658,73782,7383555.6
8659,16368,1645556.7
8660,84286,8437788.1
8661,47039,4710291.0
8662,77726,7773518.3
8663,3912,395955.1
8664,93746,9376444.3
8665,44304,4433938.2
8666,27400,2747740.2
